StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Consent Form,consent-time_Page Submit,covid-vaccine,covid-vaccine-doses,covid-infection,covid-time_Page Submit,intro-vis-time_Page Submit,affect-science_1,affect-clarity_1,affect-aesthetic_1,initial-time_Page Submit,tour-time_Page Submit,simple-vlat-1,simple-vlat-2,simple-vlat-time_Page Submit,moderate-vlat-1,moderate-vlat-2,moderate-vlat-time_Page Submit,complex-vlat-1,complex-vlat-time_Page Submit,explore-time_Page Submit,data-trust_1,data-trust_2,data-trust_3,data-trust_4,data-trust_5,data-trust_6,data-trust-exp,data-trust-time_Page Submit,vis-trust_1,vis-trust_2,vis-trust_3,vis-trust_4,vis-trust_5,vis-trust_6,vis-trust-exp,vis-trust-time_Page Submit,interpersonal-trust_1,interper-trust-exp,interper-trust-time_Page Submit,attention-check_1,attention-check_2,attention-check_3,attention-check_4,attention-check_5,attention-check_6,attention-check_7,attention-check-time_Page Submit,trust-in-science_1,trust-in-science_2,trust-in-science_3,trust-in-science_4,trust-in-science_5,trust-in-science_6,trust-in-science_7,trust-in-science_8,trust-science-exp,trust-science-time_Page Submit,cognition_1,cognition_2,cognition_3,cognition_4,cognition_5,cognition_6,need-cognition-time_Page Submit,political_views,covid_information,politics_time_Page Submit,Gender,Age,State_1,Education,Parents_education,Language,Language_4_TEXT,Ethnicity,Ethnicity_8_TEXT,Ethnicity_9_TEXT,Income,Religion,Interview,demographics_time_Page Submit,PROLIFIC_PID,provenance-data,provenance-vis,provenance-tour,provenance-explore,isCovidData,complexity,chartType,need_for_cognition,brushed,explore_interactions,hover_interactions,total_hover_time,avg_hover_time,explore_time,explore_active_time,vlat_simple,vlat_moderate,vlat_complex,assigned_vlat,ordinal_complexity
2023-07-24 14:39:44,2023-07-24 14:46:57,0,100,433,1,2023-07-24 14:46:58,R_2ahvE3MLU7uI2Uc,37.5549,-122.2708,EN,1,2.42,1,3.0,1,3.418,15.113,76,18,38,14.898,16.355999999999998,-3,1,57.608000000000004,-3,-3,42.739,-1,19.861,16.753,6,3,6,6,6,6,it should define how it sources the number of positive test resutls,43.46,6,6,4,2,1,6,it's data coming from a government agency dedicated to infectious disesases and is transparent about the count of cases within each time period,47.799,3,,6.233,2,7,3,4,1,5,6,7.178,2,7,10,8,5,9,10,10,,21.272,5,4,5,1,4,5,24.811,6,5,7.085,1,2000,California,6,3,1,,2,,,19,3,2,23.928,5c088a0b66706a0001048ca6,"{""startTime"":1690224214916,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690224122330,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_focused"",""time"":18161}]}","{""startTime"":1690224029333,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":9,""label"":""tour_started""},{""time"":2597,""label"":""tour_next"",""step"":2},{""time"":3964,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690224104040,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_blurred"",""time"":6986}]}",1,simple,bar,4.0,0,0,0,0.0,0.0,0,6.986000000000001,0.5,0.0,0,0.5,1
2023-07-24 14:32:19,2023-07-24 14:48:32,0,100,973,1,2023-07-24 14:48:33,R_1jm4QYvKsRVuVbS,29.4578,-95.0342,EN,1,19.654,1,4.0,2,12.914000000000001,15.027999999999999,85,78,43,37.023,100.705,1,1,78.564,1,1,135.80100000000002,1,85.837,15.120999999999999,7,5,6,7,6,7,,38.138000000000005,6,6,6,5,5,6,The source of the data is the CDC. It would be great to add the dates when the vaccines were first rolled out. ,91.01799999999999,5,,13.763,2,7,3,4,1,5,6,32.816,2,5,1,5,6,2,10,9,,30.914,4,5,5,3,4,3,52.521,1,1,19.512,1,1983,Texas,6,3,1,,4,,,8,4,1,63.894,6400f1783058946c2b4780cd,"{""startTime"":1690223896947,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690223936138,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690223643286,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":22,""label"":""tour_started""},{""time"":27919,""label"":""tour_next"",""step"":2},{""time"":33415,""label"":""tour_end"",""step"":2},{""time"":37048,""label"":""hovered"",""timeHovered"":1568,""week"":""2021-07-26""},{""time"":39797,""label"":""hovered"",""timeHovered"":6991,""week"":""2021-05-10""},{""time"":49510,""label"":""hovered"",""timeHovered"":30192,""week"":""2022-01-10""},{""time"":83198,""label"":""hovered"",""timeHovered"":1578,""week"":""2021-11-08""},{""time"":85195,""label"":""hovered"",""timeHovered"":2273,""week"":""2021-09-06""},{""time"":92474,""label"":""hovered"",""timeHovered"":2533,""week"":""2022-02-07""},{""time"":95600,""label"":""hovered"",""timeHovered"":2247,""week"":""2022-01-10""}]}","{""startTime"":1690223881223,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":6843,""label"":""hovered"",""timeHovered"":1148,""week"":""2022-01-10""},{""time"":8633,""label"":""hovered"",""timeHovered"":3278,""week"":""2022-01-10""}]}",1,moderate,line,4.0,0,2,2,4.426,2.213,1790,15.0,1.0,1.0,1,1.0,2
2023-07-24 14:38:33,2023-07-24 14:49:25,0,100,652,1,2023-07-24 14:49:26,R_25WP5YswanZ9tSb,61.2115,-149.8736,EN,1,10.272,1,3.0,1,4.397,15.008,66,85,82,14.597000000000001,26.430999999999997,1,1,42.54600000000001,-3,-2,103.906,1,27.4,15.106,5,4,4,6,6,6,,192.877,6,7,6,5,5,6,The source of the information is the CDC who is the main source of data about the pandemic.  ,34.72,4,,5.325,2,7,3,4,1,5,6,13.469000000000001,6,7,5,6,5,6,10,8,,18.729,3,5,4,4,5,4,25.325,2,1,10.808,1,1991,Texas,7,3,1,,7,,,6,4,2,52.398999999999994,5aeb092b1c52cb0001573337,"{""startTime"":1690224117175,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""label"":""window_focused"",""time"":171985}]}","{""startTime"":1690224311019,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690223969926,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":22,""label"":""tour_started""},{""time"":781,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1065,""week"":""52"",""id"":""chart""},{""time"":17579,""label"":""tour_next"",""step"":2},{""time"":20186,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690224101526,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":2973,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":8560,""week"":""2"",""id"":""chart""},{""label"":""window_blurred"",""time"":12572}]}",1,moderate,bar,4.2,0,1,1,8.56,8.56,0,12.572000000000001,1.0,0.0,1,0.0,2
2023-07-24 14:38:40,2023-07-24 14:49:49,0,100,669,1,2023-07-24 14:49:50,R_1ohuBxAG11uqzgU,41.6325,-81.4034,EN,1,3.833,1,3.0,2,6.346,15.01,70,88,63,25.964000000000002,24.232,1,-3,59.795,-3,-3,73.9,1,40.09,15.116,6,4,6,6,6,6,"The last page is all messed up. The rating scale doesn't actually say anything, it jut says things like ""Click to write Statement 1.""",69.529,6,6,6,2,5,6,I believe it said that the data was from the CDC. If that is true and the graph maker didn't lie about then I believe that their data is fairly accurate as much as you can when it comes to counting something Covid cases.,83.544,2,,6.704,2,7,3,4,1,5,6,12.845999999999998,2,4,5,2,2,2,8,8,,38.872,3,3,4,2,3,3,26.734,2,2,10.087,2,1995,Ohio,6,1,1,,7,,,10,4,1,77.16,5cdccb3a4d7e8a00163b8350,"{""startTime"":1690224225502,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_blurred"",""time"":2659},{""label"":""window_focused"",""time"":7009}]}","{""startTime"":1690224086854,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690223986384,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":14,""label"":""tour_started""},{""label"":""window_blurred"",""time"":4690},{""label"":""window_focused"",""time"":9089},{""time"":9604,""label"":""tour_next"",""step"":2},{""time"":12955,""label"":""tour_end"",""step"":2},{""time"":14553,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":3913,""week"":""52"",""id"":""chart2""},{""time"":19154,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1665,""week"":""1"",""id"":""chart2""},{""time"":22320,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1065,""week"":""52"",""id"":""chart""}]}","{""startTime"":1690224071182,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_blurred"",""time"":8753},{""label"":""window_focused"",""time"":10283}]}",1,simple,bar,3.0,0,0,0,0.0,0.0,0,8.753,0.5,0.0,1,0.5,1
2023-07-24 14:43:20,2023-07-24 14:51:42,0,100,502,1,2023-07-24 14:51:43,R_3m4BL58BMjDoIEw,36.3066,-86.6101,EN,1,2.931,2,,2,2.029,15.109000000000002,65,64,64,21.862,62.606,1,-2,25.701,1,1,53.409,-3,68.61399999999999,15.012,4,4,4,7,7,4,,16.294,4,6,5,1,1,4,Need a link underneath visual,37.113,2,,5.046,2,7,3,4,1,5,6,12.972000000000001,1,1,3,3,1,3,7,7,,22.125999999999998,3,5,5,2,5,4,13.534,2,1,11.190999999999999,2,1998,Tennessee,6,3,1,,7,,,4,5,1,61.027,5bb2e60526f5300001ebf51b,"{""startTime"":1690224473113,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690224397701,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690224249474,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":12,""label"":""tour_started""},{""time"":9876,""label"":""tour_next"",""step"":5},{""time"":18666,""label"":""started_brush"",""startDate"":""2021-06-08"",""endDate"":""2021-11-08""},{""time"":19551,""label"":""tour_next"",""step"":5},{""time"":22653,""label"":""moved_brush"",""startDate"":""2021-07-21"",""endDate"":""2021-12-22""},{""time"":23497,""label"":""tour_next"",""step"":5},{""time"":27727,""label"":""cleared_brush"",""using"":""click""},{""time"":27729,""label"":""cleared_brush"",""using"":""Escape""},{""time"":28870,""label"":""tour_next"",""step"":5},{""time"":31190,""label"":""tour_end"",""step"":5},{""time"":45628,""label"":""hovered"",""timeHovered"":5538,""week"":""2022-01-10""},{""time"":53718,""label"":""started_brush"",""startDate"":""2021-04-11"",""endDate"":""2021-09-08""},{""time"":58103,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2021-12-08""},{""time"":60723,""label"":""moved_brush"",""startDate"":""2021-06-17"",""endDate"":""2022-02-13""}]}","{""startTime"":1690224381974,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,4.0,0,0,0,0.0,0.0,0,15.0,0.5,1.0,0,0.0,3
2023-07-24 14:38:35,2023-07-24 14:51:45,0,100,789,1,2023-07-24 14:51:45,R_2V7V5iJMFLKR6yX,33.4475,-112.0866,EN,1,13.029000000000002,1,2.0,2,12.152999999999999,15.113,78,100,50,31.638,58.28,1,1,41.79,-2,1,46.792,-2,40.598,15.007,7,7,7,7,7,7,,19.289,7,7,7,7,7,7,Because the information came from a trusted source CDC,63.291000000000004,4,I don't think I answered the previous question about the ages correctly. But I can not go back to check.,43.621,2,7,3,4,1,5,6,19.444000000000003,2,4,8,8,4,4,9,9,,25.256999999999998,3,3,5,1,3,3,27.225,1,3,14.600999999999999,2,1967,Arizona,2,2,1,,7,,,5,4,2,250.99200000000002,5a9a6f5f35237b000112920f,"{""startTime"":1690224121011,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690224140744,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690224004525,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":6,""label"":""tour_started""},{""time"":8129,""label"":""hovered"",""timeHovered"":4625,""week"":""2022-01-03""},{""time"":19473,""label"":""hovered"",""timeHovered"":1280,""week"":""2022-01-03""},{""time"":27873,""label"":""tour_next"",""step"":2},{""time"":34236,""label"":""tour_end"",""step"":2},{""time"":37618,""label"":""hovered"",""timeHovered"":1357,""week"":""2022-01-24""},{""time"":39970,""label"":""hovered"",""timeHovered"":2624,""week"":""2021-12-27""},{""time"":44176,""label"":""hovered"",""timeHovered"":1125,""week"":""2021-12-27""},{""time"":47766,""label"":""hovered"",""timeHovered"":1395,""week"":""2021-05-31""},{""time"":53996,""label"":""hovered"",""timeHovered"":1028,""week"":""2021-12-06""}]}","{""startTime"":1690224105504,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":6491,""label"":""hovered"",""timeHovered"":2472,""week"":""2021-12-27""}]}",1,simple,line,3.0,0,1,1,2.472,2.472,0,15.0,1.0,0.5,0,1.0,1
2023-07-24 14:44:06,2023-07-24 14:52:35,0,100,509,1,2023-07-24 14:52:36,R_12yD3e5C1fltNdG,47.9425,-122.2139,EN,1,14.209000000000001,1,2.0,2,4.003,15.045,77,43,37,10.111,55.678000000000004,-3,-3,39.275,1,-3,54.603,-3,26.006999999999998,15.124,6,6,4,6,6,5,,11.773,6,6,6,6,6,6,It fits with what I remember being reported during this time period (even if it was necessary to dig for said reporting),91.213,2,,5.394,2,7,3,4,1,5,6,10.841,2,4,5,5,6,2,10,7,,12.639000000000001,2,3,5,2,3,1,8.817,2,1,6.688,2,1979,Washington,6,2,1,,7,,,9,3,2,47.452,55ad16c5fdf99b4c8f99417f,"{""startTime"":1690224575412,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690224428897,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""label"":""window_blurred"",""time"":13657},{""label"":""window_focused"",""time"":51534}]}","{""startTime"":1690224301280,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":12,""label"":""tour_started""},{""time"":16545,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2713,""week"":""52"",""id"":""chart""},{""time"":21296,""label"":""tour_next"",""step"":2},{""time"":24339,""label"":""tour_end"",""step"":2},{""time"":27529,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":6627,""week"":""52"",""id"":""chart""}]}","{""startTime"":1690224412984,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":2931,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1122,""week"":""52"",""id"":""chart""},{""time"":5023,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2114,""week"":""52"",""id"":""chart""},{""time"":7160,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1216,""week"":""51"",""id"":""chart""},{""time"":11363,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2039,""week"":""3"",""id"":""chart""}]}",1,moderate,bar,2.7,0,4,4,6.4910000000000005,1.62275,8432,15.0,0.0,0.5,0,0.5,2
2023-07-24 14:35:06,2023-07-24 14:52:45,0,100,1058,1,2023-07-24 14:52:45,R_3F254qSQx30Pj5H,40.207,-75.0744,EN,1,11.909,1,2.0,1,6.497999999999999,15.012,100,100,50,24.36,49.672,-2,-3,105.015,-3,-3,84.98899999999999,1,233.054,15.107999999999999,7,7,7,7,7,7,,34.515,6,7,4,5,5,7,I trust the visualization because people that aren't vaccinated are at a higher risk of catching covid. I would say these individuals are more careless which would increase the odds of getting covid.,175.304,3,,23.979,2,7,3,4,1,5,6,22.193,1,5,1,1,2,2,11,10,,39.443000000000005,3,3,5,1,5,4,47.001000000000005,1,2,20.238,1,1991,Pennsylvania,3,1,1,,7,,,7,4,2,91.749,63616ac9601c2ac49b1cc4af,"{""startTime"":1690223927176,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":4838,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1919,""week"":""52"",""id"":""chart""}]}","{""startTime"":1690223962210,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":6448,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":3999,""week"":""3"",""id"":""chart""}]}","{""startTime"":1690223774891,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":23,""label"":""tour_started""},{""time"":11492,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2528,""week"":""52"",""id"":""chart""},{""time"":15219,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1213,""week"":""2"",""id"":""chart""},{""time"":18130,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2712,""week"":""6"",""id"":""chart""},{""time"":22073,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1114,""week"":""51"",""id"":""chart""},{""time"":32939,""label"":""tour_next"",""step"":2},{""time"":41633,""label"":""tour_end"",""step"":2},{""time"":43538,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1713,""week"":""3"",""id"":""chart""},{""time"":45408,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1339,""week"":""50"",""id"":""chart""}]}","{""startTime"":1690223911211,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":6103,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2407,""week"":""52"",""id"":""chart""},{""time"":8719,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1168,""week"":""3"",""id"":""chart""}]}",1,moderate,bar,3.5,0,2,2,3.575,1.7875,2616,15.0,0.0,0.0,1,0.0,2
2023-07-24 14:37:28,2023-07-24 14:52:55,0,100,926,1,2023-07-24 14:52:55,R_23Wtaqt7NvHCD95,38.2479,-77.4636,EN,1,13.800999999999998,2,,1,13.772,15.01,96,86,100,37.717,87.855,1,1,52.81100000000001,-3,-3,70.99,1,42.868,15.013,4,4,2,6,5,3,,243.019,4,6,6,2,2,4,"um, i really don't trust anything concerning or regarding COVID, to be honest. ",33.455999999999996,2,interesting! ,17.832,2,7,3,4,1,5,6,20.535999999999998,1,1,7,4,1,4,8,8,,42.078,2,4,4,3,1,2,39.9,6,2,23.84,2,1986,Virginia,2,2,1,,7,,,9,3,1,88.41,60fdc00564398d684985cd61,"{""startTime"":1690224093718,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690224337363,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690223946998,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[{""time"":12,""label"":""tour_started""},{""time"":5290,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":10161,""week"":""34"",""id"":""chart""},{""time"":15452,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":2874,""week"":""34"",""id"":""chart""},{""time"":21570,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":4535,""week"":""52"",""id"":""chart""},{""time"":29149,""label"":""tour_next"",""step"":5},{""time"":43935,""label"":""started_brush"",""startDate"":""2021-06-01"",""endDate"":""2021-10-02""},{""time"":48125,""label"":""tour_next"",""step"":5},{""time"":56112,""label"":""moved_brush"",""startDate"":""2021-04-05"",""endDate"":""2021-08-07""},{""time"":58221,""label"":""tour_next"",""step"":5},{""time"":63219,""label"":""cleared_brush"",""using"":""Click""},{""time"":66197,""label"":""tour_next"",""step"":5},{""time"":73118,""label"":""tour_end"",""step"":5},{""time"":76831,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":5647,""week"":""49"",""id"":""chart""},{""time"":82567,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":3383,""week"":""50"",""id"":""chart""}]}","{""startTime"":1690224078274,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,bar,2.7,0,0,0,0.0,0.0,0,15.0,1.0,0.0,1,1.0,3
2023-07-24 14:38:58,2023-07-24 14:54:58,0,100,959,1,2023-07-24 14:54:59,R_szEGa7pRhDOUcxj,42.6819,-89.1281,EN,1,11.071,1,2.0,2,4.213,15.107000000000001,100,100,40,31.956999999999997,104.73700000000001,1,1,42.87,1,1,125.281,1,78.942,15.008,5,5,5,5,6,4,,26.668000000000003,2,6,4,1,1,4,A lot of covid cases are undiagnosed. ,64.125,4,,13.544,2,7,3,4,1,5,6,19.532,1,1,4,3,3,5,5,4,,38.439,4,3,5,2,4,4,22.022,6,3,10.505,1,1994,Wisconsin,2,2,1,,7,,,4,3,1,271.039,5ddff33bb28cf706c57b4c88,"{""startTime"":1690224316622,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690224217146,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690224016387,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":15,""label"":""tour_started""},{""time"":23328,""label"":""hovered"",""timeHovered"":1100,""week"":""2022-01-03""},{""time"":26598,""label"":""hovered"",""timeHovered"":4235,""week"":""2022-01-03""},{""time"":33780,""label"":""tour_next"",""step"":5},{""time"":46741,""label"":""started_brush"",""startDate"":""2021-10-11"",""endDate"":""2021-10-15""},{""time"":48528,""label"":""started_brush"",""startDate"":""2021-12-30"",""endDate"":""2022-01-16""},{""time"":50060,""label"":""tour_next"",""step"":5},{""time"":58591,""label"":""moved_brush"",""startDate"":""2021-12-21"",""endDate"":""2022-01-07""},{""time"":62654,""label"":""moved_brush"",""startDate"":""2021-12-21"",""endDate"":""2022-02-13""},{""time"":63715,""label"":""tour_next"",""step"":5},{""time"":71521,""label"":""cleared_brush"",""using"":""click""},{""time"":73075,""label"":""tour_next"",""step"":5},{""time"":77163,""label"":""tour_end"",""step"":5},{""time"":80876,""label"":""hovered"",""timeHovered"":5887,""week"":""2021-11-08""},{""time"":101193,""label"":""started_brush"",""startDate"":""2021-06-13"",""endDate"":""2021-07-09""},{""time"":101878,""label"":""moved_brush"",""startDate"":""2021-06-13"",""endDate"":""2021-07-09""},{""time"":102383,""label"":""cleared_brush"",""using"":""click""}]}","{""startTime"":1690224201640,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":6897,""label"":""hovered"",""timeHovered"":1117,""week"":""2021-10-11""},{""time"":11220,""label"":""started_brush"",""startDate"":""2021-06-07"",""endDate"":""2021-06-23""},{""time"":12129,""label"":""started_brush"",""startDate"":""2021-04-22"",""endDate"":""2021-05-19""},{""time"":12994,""label"":""cleared_brush"",""using"":""click""}]}",1,complex,line,3.7,1,4,1,1.117,1.117,6097,15.0,1.0,1.0,1,1.0,3
2023-07-24 14:42:47,2023-07-24 14:55:51,0,100,783,1,2023-07-24 14:55:51,R_3EyEaHOUEvbP73W,40.8514,-96.7139,EN,1,14.113,1,2.0,1,3.158,16.783,100,92,78,29.291999999999998,63.005,-2,1,25.655,1,-3,92.29700000000001,-3,81.127,15.142999999999999,6,5,4,7,7,6,,134.036,5,7,6,6,5,6,It is clear and worded in a direct way.,40.04,3,,54.952,2,7,3,4,1,5,6,15.038,2,3,1,3,3,1,8,8,,27.4,3,3,4,2,1,3,45.338,4,1,15.168,2,1999,Nebraska,2,2,1,,7,,,9,4,2,50.123999999999995,5ec58d7f3892d95b70e4c264,"{""startTime"":1690224412545,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":2078,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1410,""week"":""52"",""id"":""chart""}]}","{""startTime"":1690224547055,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""label"":""window_blurred"",""time"":1581},{""label"":""window_focused"",""time"":14396}]}","{""startTime"":1690224240932,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":14,""label"":""tour_started""},{""time"":4867,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1479,""week"":""51"",""id"":""chart""},{""time"":7616,""label"":""tour_next"",""step"":2},{""time"":10535,""label"":""tour_end"",""step"":2},{""label"":""window_blurred"",""time"":26646},{""label"":""window_focused"",""time"":58673}]}","{""startTime"":1690224396931,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""label"":""window_blurred"",""time"":1946},{""label"":""window_focused"",""time"":10428}]}",1,moderate,bar,2.7,0,0,0,0.0,0.0,0,1.946,0.5,0.5,0,0.5,2
